address,city,zip,property_type,sold_date,price,sqft,sqft_imputed,price_per_sqft,beds,baths,year_built,lot_size,days_on_market,lat,lon,url,emb_00,emb_01,emb_02,emb_03,emb_04,emb_05,emb_06,emb_07,emb_08,emb_09,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,ndvi_50m,ndvi_100m,ndvi_200m,dist_main_road_m,dist_park_m,dist_school_m,dist_transit_m,dist_commercial_m,road_density_300m,police_district,patrol,violent_crime_ytd,total_crime_ytd,violent_crime_rate,total_crime_rate,dist_nearest_school_m,schools_1km,walk_score,transit_score,bike_score,GEOID,pop_total,median_age,median_hh_income,pop_bachelors,pop_masters,pop_doctorate,pop_no_schooling,pop_labor_force,pop_unemployed,housing_units_total,housing_units_occupied,owner_occupied,renter_occupied,median_gross_rent,median_home_value,median_year_built,commuters_total,commute_car,commute_transit,pop_white,pop_black,pop_asian,pct_owner_occupied,pct_college_plus,unemployment_rate,pct_renter
6309 Potomac St,Saint Louis,63139.0,Single Family Residential,October-7-2025,280000,1008.0,False,277.77777777777777,2.0,2.0,1946.0,4373.0,,38.5990336,-90.2964398,https://www.redfin.com/MO/Saint-Louis/6309-Potomac-St-63139/home/89124361,0.0112903007565512,-0.311198417159404,0.0991264662126796,-0.0288328228643803,0.121662732491741,0.0207228835841861,-0.0770461385731376,-0.163352119579463,-0.035182350907994,-0.1985070970899734,0.0425810304985038,-0.0735872009089874,-0.1573538569798089,-0.1957507375873661,-0.1515348498980553,0.029260867338973,0.0167762475877976,0.2173026568808366,0.0656463861971478,0.07845309811221,-0.0495733886018047,0.0330337036784191,-0.0363223466005261,0.0417601128218347,-0.0174883528995659,0.3475505573547823,0.0123184506933696,-0.0443315148803149,0.0645509190756542,-0.0580190493950552,-0.0721044828131644,-0.0800904577746786,-0.1358545627744336,-0.0126409698350439,0.1392226791721695,-0.1201417227612438,-0.1982074853520649,-0.102550496851745,-0.0114859694642509,0.0665316056983241,-0.1258027551828903,-0.1150352563025374,0.1520052489630985,0.075345315283863,0.1633616964276,0.0837591472921763,-0.0065393678529836,0.034842497649979,0.1721711683570824,-0.1674992658904453,0.0002217623839633,-0.0209369908230932,-0.1980775016769003,0.1104117911173688,0.2465350008005358,-0.1493835332239582,0.1221079103212941,0.0861683405194078,0.0475737791963271,0.0118198676094231,0.0692659849359459,0.0677169251284772,-0.1850396485637957,-0.0115459068121167,0.3380934244185549,0.3633394707280836,0.3884945536245217,423.4060982401257,786.6450514171831,514.581562973034,432.6095815332592,391.27053743518616,4056.834407160688,1,South,197,781,3.7884615384615374,15.019230769230768,514.5815629715175,2,70.0,38.0,65.0,295101142005,1042.0,39.1,87981.0,330.0,148.0,24.0,0.0,759.0,0.0,603.0,588.0,548.0,40.0,1565.0,228300.0,1938.0,759.0,451.0,23.0,957.0,0.0,17.0,93.19727891156462,48.17658349328215,0.0,6.802721088435375
6365 Lansdowne Ave,Saint Louis,63109.0,Single Family Residential,September-4-2025,325000,1179.0,False,275.65733672603903,3.0,2.0,1950.0,5000.0,,38.5905169,-90.2994683,https://www.redfin.com/MO/Saint-Louis/6365-Lansdowne-Ave-63109/home/93780101,0.007430405454695,-0.3043478396478105,0.0713879300689208,-0.0279622425040884,0.1149048962889226,-0.0346590550659098,-0.0787037427037843,-0.1302623324557598,-0.0315691943577942,-0.1873166802370738,0.080721418995951,-0.0740341107916133,-0.1563837798823844,-0.1925198019483663,-0.1602689228552042,0.0387425577072129,-0.0021068254075452,0.2068684908909064,0.0296865749551669,0.067400881350912,-0.0467654316513121,0.0315105008588503,-0.0572941102009434,0.0290758214882204,-0.0011449183603375,0.3265039201719366,-0.0100627813709073,-0.0237194389817735,0.0629345958641775,-0.0726317748190183,-0.0758499235926925,-0.0783375641466592,-0.1053630643296434,-0.0139266398564267,0.1463101301756496,-0.1311551951647011,-0.2014655603693796,-0.1166629842111642,0.0161493469001369,0.0287677937785063,-0.1693951514769334,-0.1097778418662732,0.1669117475751757,0.067517983763606,0.1406572782401446,0.0891976115441303,0.0201091283257138,0.0362187801374055,0.2069013712398669,-0.1787529410700156,-0.0151646639452469,-0.0284151865104049,-0.1775620111331445,0.1399658938169858,0.2479273537117899,-0.1213885402961779,0.144585735443147,0.0831531493184146,0.0532465645503429,0.0061560570511521,0.0680580128091959,0.0242199753914312,-0.1715156906176353,-0.0181517483320618,0.467869607740308,0.4490562412454063,0.423645778136791,348.3881121109472,578.5238578578511,744.5384989824393,363.9865485021867,320.6279934439676,4173.750477823119,1,South,197,781,3.7884615384615374,15.019230769230768,744.5384989819147,1,79.0,40.0,67.0,295101141024,1593.0,45.5,51806.0,281.0,109.0,37.0,0.0,827.0,0.0,820.0,820.0,431.0,389.0,1069.0,336400.0,1941.0,827.0,688.0,0.0,1579.0,0.0,0.0,52.5609756097561,26.804770872567484,0.0,47.4390243902439
6312 Berthold Ave,Saint Louis,63139.0,Single Family Residential,December-16-2025,299900,1088.0,False,275.6433823529412,2.0,1.0,1947.0,4599.0,,38.6297412,-90.291668,https://www.redfin.com/MO/Saint-Louis/6312-Berthold-Ave-63139/home/93707617,0.0036280717619505,-0.3025379373938437,0.0404205427557067,-0.0486707751969079,0.1452021090985064,-0.0599599025261923,-0.0865640630031943,-0.1548732805494749,-0.1083781522322145,-0.1500859010113917,0.0617559072978855,-0.0993935776226667,-0.1787592810998379,-0.1913734505977884,-0.1809558264799504,-0.0034759837161395,0.022680089072759,0.1934891388178553,-0.0081902248634691,0.061148015672217,-0.0244698865400093,-0.0862317753313065,-0.1113734409050293,-0.0405397054025895,-0.0517224045549751,0.2637945160356102,-0.0077828569168297,-0.0321479044383239,-0.0001763526602795,-0.05251623180068,-0.0748105745980728,-0.0763042920034085,-0.0324783727487641,-0.0073252669914911,0.0716562892129083,-0.0702269970123793,-0.1580482549806069,-0.1111290167445801,0.0181836710617675,0.1299879992454867,-0.1130316797447855,-0.0639512495640935,0.1270096356471054,0.0908586306385556,0.1349463783139317,0.0658997937007609,0.0170729329515575,0.0701513927227595,0.1778200242804787,-0.2017550964000215,0.0353407185467169,0.0368418457646025,-0.191344325972595,0.1112777311039183,0.2198740988778219,-0.0906767412917041,0.1037445492491222,0.1267970591717691,0.070483445648102,0.0257444177645531,0.0406377646379912,-0.0619725638196204,-0.2388285197825461,0.0296342573674829,0.3949992933537005,0.3573650392434215,0.2931181085877358,503.4068494630392,263.9257181369881,604.6002740269365,164.47414872133112,150.9784926015794,5799.0282620462085,3,Central,216,761,3.9272727272727272,13.836363636363636,604.6002740269365,2,75.0,34.0,64.0,295101045001,1028.0,35.2,86000.0,348.0,219.0,31.0,0.0,707.0,1.0,722.0,580.0,266.0,314.0,1228.0,181500.0,1938.0,706.0,421.0,17.0,869.0,33.0,78.0,45.86206896551724,58.17120622568094,0.14144271570014144,54.137931034482754
5477 Marquette Ave,Saint Louis,63139.0,Single Family Residential,October-7-2025,289900,1056.0,False,274.5265151515151,2.0,1.0,1953.0,4791.0,,38.5986608,-90.2839547,https://www.redfin.com/MO/Saint-Louis/5477-Marquette-Ave-63139/home/62723051,0.0041372652845798,-0.3132113375972853,0.0804547064417879,-0.0110620871945378,0.1400839864866263,0.022429818997086,-0.0731953863186377,-0.1122755724825967,-0.0370142281540348,-0.2051738158195879,0.0387264878706935,-0.1141953892769844,-0.1513063896527849,-0.1924535573157821,-0.1440668600667159,0.040153470185495,0.0008536370449029,0.202623814578862,0.0267200847682324,0.0825605738605759,-0.0710976949945542,-0.0232422776884384,-0.037731257962557,0.0158847588224222,0.011541223435178,0.3556091954762266,0.0124673260853258,-0.0426264732263144,0.053862273266526,-0.0803486456964363,-0.0868640975658015,-0.073399947020234,-0.1252535670612781,0.0112052256702782,0.1503206514508987,-0.0940893725469679,-0.1943788241328978,-0.123635956224197,-0.0081704214986139,0.0666154729683174,-0.1048595573120184,-0.1186005071937828,0.1613819450057633,0.0685252362359285,0.1343671900692286,0.0786080234372501,0.0145966902687726,0.0448551284299105,0.1425678312393271,-0.1760025208286945,6.479163384693225e-05,-0.0112180707238479,-0.2042940515445107,0.1572146861112479,0.2440598975376786,-0.1334191067213512,0.1153197874510841,0.107830540762976,0.0446864480294669,0.046941222584417,0.0511340696159487,0.0432365474372676,-0.1820942148701916,0.0065134688307923,0.4502944551069765,0.4194380432712621,0.4199446153188859,891.4568678115584,675.3620064794741,741.9312656152487,878.6589963698373,310.8804435568731,5772.688222787003,1,South,197,781,3.7884615384615374,15.019230769230768,741.9312656152487,3,55.0,37.0,43.0,295101142003,952.0,45.3,66345.0,248.0,91.0,22.0,10.0,629.0,23.0,584.0,489.0,302.0,187.0,944.0,174600.0,1952.0,606.0,457.0,35.0,777.0,20.0,125.0,61.75869120654397,37.92016806722689,3.6565977742448332,38.24130879345603
5660 Pernod Ave,Saint Louis,63139.0,Single Family Residential,August-28-2025,270000,983.0,False,274.66937945066127,2.0,1.0,1951.0,5706.0,,38.5959525,-90.2874378,https://www.redfin.com/MO/Saint-Louis/5660-Pernod-Ave-63139/home/93781941,0.013734578202321,-0.3055132314763255,0.1175972617002902,-0.0519146136369407,0.1225754774475915,0.0181592499777223,-0.1001179228599374,-0.168603025544286,-0.0440710462885973,-0.2029092526106425,0.0334344887993079,-0.0597541180909597,-0.1436193916386043,-0.1989928177927605,-0.1530755337751909,0.0091668470599739,0.0396252422806766,0.2198064261507726,0.0485280146949524,0.0479525189113811,-0.0553438775149788,0.0109378410891309,-0.0378765912913991,0.0313854898547197,-0.0424750677887956,0.3450703811087837,0.0118242608689229,-0.0233290554206982,0.0671125323096977,-0.063758241817331,-0.0607410342755372,-0.0885284467960533,-0.0962340998374825,-0.0261148075367695,0.1527979052388715,-0.1114161580096264,-0.2034412220591099,-0.0801993334231615,-0.0074293921370996,0.0822160986181693,-0.1327850843518737,-0.1291844329724394,0.1430327382750604,0.0749178036895065,0.1672618957047819,0.0789548139195704,-0.0213207042080077,0.0649420577644,0.1731742384964594,-0.1565946054367173,0.0158343218091086,-0.0018559720686091,-0.2023921469551389,0.1156958236713724,0.2456539620922151,-0.1441252606199727,0.1124969332048711,0.0771420357481544,0.0561811426979494,0.0224886928376461,0.0537600760310048,0.0639895393577739,-0.201436617818663,0.0099892742086144,0.3588466419872805,0.3409486939427874,0.3487576565516778,457.7653603259115,678.3984814010723,705.7176050064656,461.6672594661916,448.2664387467871,5665.303423874396,1,South,197,781,3.7884615384615374,15.019230769230768,705.7176050083157,1,74.0,37.0,55.0,295101141014,1384.0,48.0,83764.0,392.0,57.0,0.0,31.0,703.0,47.0,725.0,701.0,695.0,6.0,1065.0,215600.0,1938.0,656.0,548.0,0.0,1213.0,89.0,0.0,99.14407988587732,32.44219653179191,6.685633001422476,0.8559201141226819
5504 Mardel Ave,Saint Louis,63109.0,Single Family Residential,November-21-2025,259900,948.0,False,274.15611814345993,2.0,2.0,1947.0,4438.0,,38.5941027,-90.2859194,https://www.redfin.com/MO/Saint-Louis/5504-Mardel-Ave-63109/home/62733343,0.0262455470569178,-0.3116733193006061,0.0946173457987203,-0.036824457681334,0.1302569081630204,0.0052528357940576,-0.0974768756650622,-0.1478295960915902,-0.0450276716106251,-0.1918161280569982,0.0491310742142159,-0.0679706039054639,-0.1501156320640192,-0.2005106398634735,-0.1573325738007889,0.014543484577312,0.0273694505044417,0.2108432877741467,0.032825948576863,0.0599454184099942,-0.0561208035269105,0.00224309989652,-0.0481702166012961,0.0149471557285567,-0.0308158671552062,0.3356163497532485,0.0172232403760221,-0.0137562746453102,0.0555483933806551,-0.0633396112128773,-0.0672425776269775,-0.0924687768220024,-0.090955870244691,-0.0236904517872668,0.1452000369628871,-0.1030710034771798,-0.207045165157092,-0.103255753964947,0.0071692297158591,0.0797710216369989,-0.1402222715378933,-0.1188408789964797,0.1485683261965589,0.0675767978582077,0.1498665884586354,0.0833024077711258,-0.0012054178791064,0.0545882325059525,0.1626386552143238,-0.1633632700818754,0.0143278625859188,-0.0073144225049565,-0.2027048611041258,0.1251844524079141,0.2433856305599626,-0.1397369465468105,0.1092739822989942,0.0894654165792009,0.0507979676655354,0.0229703811742577,0.0643677257326225,0.0472181289799044,-0.1998367977856994,0.0137841290209162,0.4360652958033871,0.3952473731681241,0.3601538199295308,219.04161518064492,986.771700735156,784.1332404644776,206.7563368128752,182.58227959026976,5648.008706927469,1,South,197,781,3.7884615384615374,15.019230769230768,784.1332404636215,2,72.0,38.0,61.0,295101141014,1384.0,48.0,83764.0,392.0,57.0,0.0,31.0,703.0,47.0,725.0,701.0,695.0,6.0,1065.0,215600.0,1938.0,656.0,548.0,0.0,1213.0,89.0,0.0,99.14407988587732,32.44219653179191,6.685633001422476,0.8559201141226819
5534 Devonshire Ave,Saint Louis,63109.0,Single Family Residential,October-15-2025,269000,985.0,False,273.0964467005076,2.0,1.0,1921.0,3750.0,,38.5879036,-90.2869514,https://www.redfin.com/MO/Saint-Louis/5534-Devonshire-Ave-63109/home/93753292,0.0203867956463587,-0.3083582140090875,0.0933231302167813,-0.0375664235771988,0.1254522143175018,0.015266761259654,-0.0848217573038842,-0.171059657511559,-0.0283103476617141,-0.1904540971418712,0.0576735191745145,-0.0590246285944762,-0.1573284211201455,-0.2025793704737993,-0.1581170553080683,0.0146543252917171,0.0202538581192703,0.2060789989910867,0.0458975471457618,0.0589183233367424,-0.0464492928228037,0.0354249709385787,-0.0662501300516248,0.0198631135026631,-0.0340779705873733,0.3403860905461604,0.0204234240331539,-0.0160972356355866,0.044552172328579,-0.0606013887162791,-0.0686836338883538,-0.0939392192795892,-0.1212542683859039,-0.016817259013151,0.1473626767834077,-0.1252421502244919,-0.2046096314027344,-0.1108118626781391,0.0031436226250105,0.0790822767106473,-0.139601093087149,-0.103186324526382,0.1597057290925265,0.0730893157033285,0.1623672103253616,0.0765841009566193,-0.0011800287453726,0.0256359520179544,0.1781539332000153,-0.1689313011278851,0.0120919143491167,-0.0245461179076263,-0.195616853053947,0.1061595426334926,0.2384820926352467,-0.1409124197326755,0.1180096389833588,0.0889004143145579,0.0464313292095274,0.0147501819434682,0.0757827014698704,0.0634447824659628,-0.2065251345091688,9.04993753184304e-05,0.3898277475706215,0.3774084687162815,0.3817717634345775,627.5035117704662,921.8597449605452,453.8322131126697,626.8154414172517,300.7008724355758,5268.1232289634645,1,South,197,781,3.7884615384615374,15.019230769230768,453.8322131130025,1,76.0,39.0,56.0,295101143005,994.0,39.2,91439.0,157.0,100.0,14.0,0.0,540.0,0.0,418.0,418.0,392.0,26.0,1065.0,172400.0,1938.0,540.0,438.0,0.0,897.0,31.0,56.0,93.77990430622009,27.263581488933603,0.0,6.220095693779904
1943 Mccausland Ave,Saint Louis,63117.0,Single Family Residential,July-8-2025,219900,805.0,False,273.167701863354,2.0,1.5,1960.0,4918.0,,38.6217589,-90.3084603,https://www.redfin.com/MO/Saint-Louis/1943-McCausland-Ave-63117/home/93744119,-0.0024527765580934,-0.3249519565561267,0.0656481661347998,0.027586309684878,0.1221344338831376,-0.0437122470222928,-0.0564426970355866,-0.0491554660570077,-0.017626675971559,-0.182176720462582,0.0897985239070925,-0.1194539646464689,-0.1813879705851377,-0.1914309021090999,-0.1286553959507211,0.0517235672677965,-0.0544262652791303,0.1837216156820448,-0.0040929580131879,0.0756206602659636,-0.0399692377520711,0.0253533821107083,-0.0755019489729534,0.0094785391834011,0.0256748271232885,0.312247171184437,-0.0142804245116299,-0.0147981753068556,0.0451364777877425,-0.0657414251422913,-0.0904493233633831,-0.0689233399528757,-0.1555441825391104,0.0462041714702384,0.1390355971052508,-0.1272909732623245,-0.1653934007816855,-0.1480960113968271,-0.0033280320045158,0.0207850831755014,-0.1525359453192473,-0.0747283683177876,0.1986237241462323,0.0556436683359644,0.1111778057657655,0.1121536387798453,0.0493518375761306,0.0016087722935833,0.1787619288797047,-0.1793956974385017,-0.0272808552976095,-0.0051419637542695,-0.1962659331626935,0.1666716771797317,0.2289705975126184,-0.0967616390636327,0.1166975396366351,0.1266350513591984,0.0244190332063574,0.0664821243812006,0.0566116475071342,-0.0237462312664103,-0.1788006072232905,-0.0118480444374952,0.4433363042326085,0.4846981612559992,0.4987168852520413,31.021320950854943,588.0862688006231,415.04207368328025,667.1883735557096,273.02547278381473,4517.034618805282,3,Central,216,761,3.9272727272727272,13.836363636363636,415.0420736832433,1,71.0,40.0,58.0,295101268003,981.0,31.7,54363.0,245.0,37.0,10.0,0.0,560.0,48.0,517.0,517.0,257.0,260.0,1008.0,187500.0,1938.0,472.0,408.0,0.0,657.0,221.0,41.0,49.70986460348163,29.76554536187564,8.571428571428571,50.29013539651837
2125 Boardman St,Saint Louis,63110.0,Single Family Residential,December-5-2025,550000,2019.0,False,272.41208519068846,3.0,3.5,2022.0,2495.0,,38.614496,-90.2704865,https://www.redfin.com/MO/Saint-Louis/2125-Boardman-St-63110/home/173620153,0.0316596305176956,-0.2915862572389321,0.0181912810197183,-0.0737443993458155,0.1399145791105565,-0.0953618781099194,-0.0647122569308713,-0.1698720439385121,-0.1918070215090823,-0.0754458606120851,0.0662515327980118,-0.0719653978708546,-0.1619445964351698,-0.2064815418308783,-0.2119843931420403,-0.0791202137166279,0.046852163407748,0.1746128947813989,-0.0214115762385194,0.0529547075364982,-0.0080969549678398,-0.1067080096587977,-0.1532147604575621,-0.0835712879220844,-0.0629808912976992,0.2603395791494706,0.0056735603857569,0.0309320692370859,-0.0235423436162003,-0.0378504358773599,-0.0438430699483755,-0.0753794568082322,0.0118205772676858,-0.0322570799358961,0.0695031695590809,-0.0915366221978909,-0.1467425298930341,-0.1192250796478558,0.0319020197551622,0.1073455419843073,-0.0841552472521272,-0.0745101903697993,0.1093671035762346,0.0626058707856264,0.1498227383101238,0.0871569157851556,-0.0007112241097249,0.0783191916724034,0.1613674504707076,-0.1380026544418443,0.0070060961450853,0.089812137797335,-0.1729876710706121,0.0738365689908168,0.2231045521560183,-0.090302374115011,0.1088030620091452,0.1468541670759239,0.1092687574250642,-0.0173356185891097,0.0236858131654527,-0.0987367639824283,-0.2511181364854317,0.0632090167931038,0.2267895361803094,0.2236087982021889,0.1721250022983337,350.02518383313,333.56299347073707,823.2971415818197,437.42749819113016,187.8998846665276,4575.036148561898,3,Central,216,761,3.9272727272727272,13.836363636363636,823.2971415818197,2,81.0,33.0,72.0,295101135001,1427.0,42.0,61652.0,386.0,150.0,38.0,0.0,913.0,8.0,887.0,785.0,394.0,391.0,1102.0,264100.0,1938.0,894.0,660.0,1.0,1292.0,64.0,20.0,50.19108280254777,40.22424667133847,0.8762322015334063,49.80891719745223
5616 Neosho St,Saint Louis,63109.0,Single Family Residential,December-4-2025,399900,1468.0,False,272.4114441416894,3.0,2.0,1933.0,3750.0,,38.5854523,-90.2893228,https://www.redfin.com/MO/Saint-Louis/5616-Neosho-St-63109/home/62718027,0.0169375126521516,-0.3088596597648892,0.0995393875802608,-0.0420007828888995,0.114482402421738,-0.010444108041646,-0.0927371118518252,-0.1732174916607575,-0.0211011080337855,-0.1884762932559132,0.0692148405458155,-0.0388391478438469,-0.1501493698345636,-0.1939980803685334,-0.1559617597418476,0.0320332637336003,0.0245428706547229,0.206240706078483,0.0525333297772359,0.0490681152508625,-0.0354318023050579,0.0513830898022753,-0.0519851830878729,0.0355965715360315,-0.0395932999453634,0.3266163784444712,0.0082980222778116,-0.0089007522207799,0.0519303887265037,-0.066903199769416,-0.061340600812829,-0.0968586887563146,-0.1131207621931405,-0.0301897716248087,0.1559456358370028,-0.1381237521460847,-0.2116195403487033,-0.0895225105810504,0.0070446403232384,0.0597830530338346,-0.1637425634512504,-0.1154115613441674,0.1604112559587143,0.0682479731999455,0.154395914806375,0.0771469888206763,-0.0096026768979748,0.0393542269949512,0.2002085970895753,-0.1615956241634194,0.0081970992787312,-0.0271214152954719,-0.1946760971293358,0.1068934433854561,0.246706227833525,-0.1386682807545011,0.1280479950243288,0.0784150664822709,0.0433939049985149,0.0001165440643266,0.0734589369403522,0.0667440278493956,-0.1999325689142783,-0.0040617180784684,0.3681653719372611,0.3598545129032505,0.3780285866187343,374.97581710239456,762.6776271994283,857.056792575388,388.8817621665149,351.94442578829023,4586.232549586261,1,South,197,781,3.7884615384615374,15.019230769230768,857.0567925759437,2,81.0,38.0,56.0,295101143006,1151.0,43.7,94524.0,328.0,179.0,11.0,0.0,747.0,0.0,652.0,652.0,558.0,94.0,1343.0,254600.0,1938.0,733.0,478.0,0.0,1127.0,0.0,0.0,85.58282208588957,45.004344048653344,0.0,14.417177914110429
5708 Columbia Ave,Saint Louis,63139.0,Single Family Residential,December-10-2025,219900,814.0,False,270.1474201474201,2.0,2.0,1915.0,4125.0,,38.6116426,-90.2837429,https://www.redfin.com/MO/Saint-Louis/5708-Columbia-Ave-63139/home/93726781,0.0163618929517624,-0.3089024656399557,0.0588999745004405,-0.0358079331567086,0.1326551039412929,0.0160572142407496,-0.085660370109068,-0.172625373574588,-0.0598902434072988,-0.1522408847397128,0.0648765854285683,-0.0796002118081187,-0.1588891982148946,-0.2093493601205734,-0.1549265682881965,-0.0187878152201237,0.0413357369904918,0.1811020182142315,0.0109247535453339,0.0564219769955336,-0.0396693977435554,-0.0275799873069725,-0.0987487241391132,-0.0188335699426366,-0.0516230652867936,0.3325377977489332,0.0363293146649341,-0.0165534789696975,0.0250593036844197,-0.0363540931644594,-0.0571655174064655,-0.0966034616588991,-0.0601600388556638,-0.0336132142675711,0.1119961213113234,-0.1052033332955182,-0.174630683676692,-0.1069365577059525,0.0008770021504415,0.1089115562455301,-0.1342574684728307,-0.1002217699112901,0.146050760509182,0.0665514834713748,0.1666382691570304,0.0720482049556277,-0.0037768598057529,0.0489195075997348,0.1654857076227004,-0.1494379724865968,0.0119975245360332,-0.0027398920834946,-0.2076184933670084,0.1194721871619615,0.2510445015478997,-0.1288677621594381,0.1159948517321122,0.0969698949824112,0.0624373952617365,-0.0009543086935788,0.0725458490115559,0.0180597075162892,-0.2273148242309358,0.0344852037271346,0.3165077822344695,0.3417148302491574,0.3316669584328512,437.671109455542,621.3636403473191,705.9677123551096,428.35279741966815,66.43818933211041,4651.231908229636,3,Central,216,761,3.9272727272727272,13.836363636363636,705.9677123552585,3,83.0,33.0,55.0,295101272003,2577.0,30.7,70347.0,280.0,111.0,0.0,0.0,1839.0,40.0,1546.0,1438.0,520.0,918.0,897.0,214100.0,1956.0,1799.0,1327.0,202.0,1310.0,1073.0,22.0,36.16133518776078,15.172681412495148,2.1750951604132682,63.83866481223922
